Data,Truck,CuT [%],Load,Speed (km/hr),Fuel Rate (l/h),Engine Hours,Operative Factor,Engine Speed (RPM),% Acel Pedal,Brakehorsepower
9820,CAEX 715ABC1253,0,EMPTY,22.3304,11.23,1000.9194,,749,0,74.25
9821,CAEX 714DC1243,0,EMPTY,20.9168,10.66,1001.6694,,747,0,63.5
9822,CAEX 710C1333,0,EMPTY,20.8176,10.62,1002.6694,,749,0,53
9823,CAEX 719DCI1333,0,EMPTY,22.0328,11.11,1003.5153,,748,0,53
9824,CAEX 723DC1333,0,EMPTY,22.686,10.55,1003.7672,,754,0,75
9825,CAEX 714DI1234,0,EMPTY,22.7172,10.56,1004.7672,,753,0,74.75
9826,CAEX 720DI1344,0,EMPTY,21.76,11,1005.7672,,748,0,63.75
9827,CAEX 717AB1234,0,EMPTY,21.1896,10.77,1006.5172,,748,0,42.25
9828,CAEX 715ABC1254,0,EMPTY,23.9424,11.88,1006.5367,,748,0,84.75
9829,CAEX 714DC1244,0,EMPTY,22.1556,10.38,1007.0367,,752,0,53.25
9830,CAEX 710C1334,0,EMPTY,24.246,11.05,1007.7867,,750,0,63.75
9831,CAEX 719DCI1334,0.8531,SULPHUR,10.4244,6.62,1008.2867,,890,0,0
9832,CAEX 723DC1334,0,EMPTY,25.5296,12.52,1008.3528,,748,0,106.25
9833,CAEX 714DI1235,0,EMPTY,23.9028,10.94,1008.6028,,751,0,64
9834,CAEX 720DI1345,0,EMPTY,24.246,11.05,1009.1028,,751,0,53.25
9835,CAEX 717AB1235,0,EMPTY,20.034,9.7,1009.6028,,753,0,74.75
9836,CAEX 715ABC1255,0,EMPTY,20.7184,10.58,1010.3528,,748,0,42.5
9837,CAEX 714DC1245,0,EMPTY,21.9584,11.08,1010.6028,,749,0,63.75
9838,CAEX 710C1335,0,EMPTY,21.4128,10.86,1011.6028,,746,0,74
9839,CAEX 719DCI1335,0,EMPTY,23.5908,10.84,1012.8528,,751,0,53.25
9840,CAEX 723DC1335,0,EMPTY,21.6856,10.97,1013.3528,,748,0,63.5
9841,CAEX 714DI1236,0,EMPTY,23.2232,11.59,1014.1044,,744,0,74
9842,CAEX 720DI1346,0,EMPTY,22.2492,10.41,1014.3561,,750,0,53.25
9843,CAEX 717AB1236,0,EMPTY,22.3056,11.22,1015.1061,,748,0,42.5
9844,CAEX 715ABC1256,0,EMPTY,23.0604,10.67,1015.8561,,750,0,63.75
9845,CAEX 714DC1246,0,EMPTY,22.2804,10.42,1016.3561,,750,0,53.25
9846,CAEX 710C1336,0,EMPTY,20.0984,10.33,1016.8561,,749,0,53
9847,CAEX 719DCI1336,0,EMPTY,21.5004,10.17,1018.1061,,752,0,53.25
9848,CAEX 723DC1336,0,EMPTY,24.4332,11.11,1018.3561,,751,0,74.5
9849,CAEX 714DI1237,0,EMPTY,21.594,10.2,1018.3745,,755,0,64.25
9850,CAEX 720DI1347,0,EMPTY,22.2492,10.41,1018.6245,,754,0,64.25
9851,CAEX 717AB1237,0,EMPTY,23.2164,10.72,1019.1245,,750,0,53
9852,CAEX 715ABC1257,0,EMPTY,22.1072,11.14,1019.6245,,748,0,63.75
9853,CAEX 714DC1247,0,EMPTY,22.7796,10.58,1023.7903,,754,0,53.5
9854,CAEX 710C1337,0.9793,SULPHUR,8.334,5.95,1024.04,,1104,0,0
9855,CAEX 719DCI1337,0,EMPTY,22.0932,10.36,1024.54,,750,0,63.75
9856,CAEX 723DC1337,0,EMPTY,23.31,10.75,1026.04,,754,0,64
9857,CAEX 714DI1238,0,EMPTY,24.1524,11.02,1026.4308,,753,0,64
9858,CAEX 720DI1348,0,EMPTY,22.6236,10.53,1026.6808,,750,0,63.75
9859,CAEX 717AB1238,0,EMPTY,21.5616,10.92,1027.4308,,747,0,63.5
9860,CAEX 715ABC1258,0,EMPTY,22.2312,11.19,1028.8441,,749,0,63.75
9861,CAEX 714DC1248,0,EMPTY,20.2968,10.41,1030.8441,,749,0,74.5
9862,CAEX 710C1338,0,EMPTY,20.7184,10.58,1033.0941,,748,0,53
9863,CAEX 719DCI1338,0,EMPTY,22.686,10.55,1033.3441,,752,0,42.5
9864,CAEX 723DC1338,0,EMPTY,19.2304,9.98,1033.5941,,749,0,63.75
9865,CAEX 714DI1239,0,EMPTY,23.2476,10.73,1035.0941,,752,0,96
9866,CAEX 720DI1349,0,EMPTY,25.9932,11.61,1036.2886,,754,0,96.25
9867,CAEX 717AB1239,0,EMPTY,24.6204,11.17,1036.4822,,750,0,63.75
9868,CAEX 715ABC1259,0,EMPTY,24.0276,10.98,1037.4822,,750,0,53.25
9869,CAEX 714DC1249,0,EMPTY,21.2196,10.08,1037.9822,,750,0,53.25
9870,CAEX 710C1339,0,EMPTY,23.466,10.8,1039.2322,,750,0,53.25
9871,CAEX 719DCI1339,0,EMPTY,25.7124,11.52,1041.3325,,752,0,74.75
9872,CAEX 723DC1339,0,EMPTY,22.1868,10.39,1042.0825,,750,0,42.5
9873,CAEX 714DI1240,0,EMPTY,26.4924,11.77,1042.3325,,750,0,63.75
9874,CAEX 720DI1350,0,EMPTY,22.0932,10.36,1043.3325,,750,0,53.25
9875,CAEX 717AB1240,0,EMPTY,24.9324,11.27,1045.4861,,750,0,85
9876,CAEX 715ABC1260,0,EMPTY,22.3428,10.44,1046.3114,,836,0,71
9877,CAEX 714DC1250,0,EMPTY,24.116,11.95,7143.1299,,744,0,63
9878,CAEX 710C1340,0,EMPTY,24.1836,11.03,7143.1299,,771,0,88
9879,CAEX 719DCI1340,0,EMPTY,23.4972,10.81,7143.1304,,750,0,21
9880,CAEX 723DC1340,0,EMPTY,20.1232,10.34,7143.1304,,749,0,53
9881,CAEX 714DI1241,0,EMPTY,22.1568,11.16,7143.1309,,744,0,53
9882,CAEX 720DI1351,0,EMPTY,24.4332,11.11,7143.1313,,752,0,75
9883,CAEX 717AB1241,0,EMPTY,24.1836,11.03,7143.1313,,750,0,64
9884,CAEX 715ABC1261,0,EMPTY,24.5268,11.14,7143.1318,,750,0,53
9885,CAEX 714DC1251,0,EMPTY,21.76,11,7143.1318,,748,0,64
9886,CAEX 710C1341,0,EMPTY,24.4644,11.12,7143.1323,,750,0,64
9887,CAEX 719DCI1341,0,EMPTY,24.5268,11.14,7143.1323,,752,0,64
9888,CAEX 723DC1341,0,EMPTY,21.3384,10.83,7143.1328,,748,0,53
9889,CAEX 714DI1242,0,EMPTY,22.0328,11.11,7143.1328,,749,0,64
9890,CAEX 720DI1352,0,EMPTY,22.1868,10.39,7143.1333,,756,0,75
9891,CAEX 717AB1242,0,EMPTY,22.8732,10.61,7143.1338,,752,0,53
9892,CAEX 715ABC1262,0,EMPTY,21.4692,10.16,7143.1338,,752,0,53
9893,CAEX 714DC1252,0,EMPTY,21.8096,11.02,7143.1343,,746,0,53
9894,CAEX 710C1342,0,EMPTY,25.4628,11.44,7143.1343,,750,0,74
9895,CAEX 719DCI1342,0,EMPTY,22.7024,11.38,7143.1348,,748,0,64
9896,CAEX 723DC1342,0,EMPTY,22.8016,11.42,7143.1348,,746,0,64
9897,CAEX 714DI1243,0,EMPTY,21.0324,10.02,7143.1353,,763,0,87
9898,CAEX 720DI1353,0,EMPTY,21.264,10.8,7143.1357,,749,0,32
9899,CAEX 717AB1243,0,EMPTY,24.1524,11.02,7143.1357,,750,0,64
9900,CAEX 715ABC1263,0,EMPTY,20.1232,10.34,7143.1362,,748,0,53
9901,CAEX 714DC1253,0,EMPTY,22.38,11.25,7143.1362,,748,0,64
9902,CAEX 710C1343,0,EMPTY,24.1836,11.03,7143.1367,,752,0,64
9903,CAEX 719DCI1343,0,EMPTY,24.0276,10.98,7143.1367,,750,0,53
9904,CAEX 723DC1343,0,EMPTY,22.4364,10.47,7143.1372,,750,0,53
9905,CAEX 714DI1244,0,EMPTY,24.4644,11.12,7143.1377,,752,0,64
9906,CAEX 720DI1354,0,EMPTY,21.3632,10.84,7143.1377,,748,0,53
9907,CAEX 717AB1244,0,EMPTY,20.9168,10.66,7143.1382,,748,0,64
9908,CAEX 715ABC1264,0,EMPTY,22.53,10.5,7143.1382,,752,0,64
9909,CAEX 714DC1254,0,EMPTY,22.9504,11.48,7143.1387,,748,0,53
9910,CAEX 710C1344,0,EMPTY,22.686,10.55,7143.1387,,752,0,64
9911,CAEX 719DCI1344,0,EMPTY,23.9964,10.97,7143.1392,,754,0,54
9912,CAEX 723DC1344,0,EMPTY,20.2224,10.38,7143.1396,,749,0,42
9913,CAEX 714DI1245,0,EMPTY,22.5288,11.31,7143.1396,,748,0,64
9914,CAEX 720DI1355,0,EMPTY,23.4712,11.69,7143.1401,,748,0,64
9915,CAEX 717AB1245,0,EMPTY,23.3724,10.77,7143.1401,,750,0,64
9916,CAEX 715ABC1265,0,EMPTY,25.3068,11.39,7143.1406,,750,0,64
9917,CAEX 714DC1255,0,EMPTY,22.1816,11.17,7143.1406,,748,0,64
9918,CAEX 710C1345,0,EMPTY,25.7436,11.53,7143.1411,,752,0,75
9919,CAEX 719DCI1345,0,EMPTY,22.4296,11.27,7143.1416,,748,0,53
9920,CAEX 723DC1345,0,EMPTY,21.76,11,7143.1416,,748,0,64
9921,CAEX 714DI1246,0,EMPTY,22.7272,11.39,7143.1421,,737,0,73
9922,CAEX 720DI1356,0,EMPTY,27.6468,12.14,7143.1421,,750,0,106
9923,CAEX 717AB1246,0,EMPTY,23.154,10.7,7143.1426,,767,0,87
9924,CAEX 715ABC1266,0,EMPTY,23.3472,11.64,7143.1426,,744,0,10
9925,CAEX 714DC1256,0,EMPTY,22.8016,11.42,7143.1431,,749,0,74
9926,CAEX 710C1346,0,EMPTY,22.3304,11.23,7143.1436,,749,0,74
9927,CAEX 719DCI1346,0,EMPTY,21.594,10.2,7143.1436,,752,0,64
9928,CAEX 723DC1346,0,EMPTY,23.9964,10.97,7143.144,,750,0,53
9929,CAEX 714DI1247,0,EMPTY,21.5616,10.92,7143.144,,749,0,64
9930,CAEX 720DI1357,0,EMPTY,21.8344,11.03,7143.1445,,748,0,74
9931,CAEX 717AB1247,0,EMPTY,23.2164,10.72,7143.1445,,751,0,64
9932,CAEX 715ABC1267,0,EMPTY,21.9832,11.09,7143.145,,749,0,64
9933,CAEX 714DC1257,0,EMPTY,23.6532,10.86,7143.1455,,752,0,64
9934,CAEX 710C1347,0,EMPTY,22.2492,10.41,7143.1455,,751,0,64
9935,CAEX 719DCI1347,0,EMPTY,21.016,10.7,7143.146,,749,0,53
9936,CAEX 723DC1347,0,EMPTY,22.38,11.25,7143.146,,748,0,64
9937,CAEX 714DI1248,0,EMPTY,25.7124,11.52,7143.1465,,754,0,75
9938,CAEX 720DI1358,0,EMPTY,21.4872,10.89,7143.1465,,747,0,53
9939,CAEX 717AB1248,0,EMPTY,21.9996,10.33,7143.147,,753,0,75
9940,CAEX 715ABC1268,0,EMPTY,24.1836,11.03,7143.1475,,750,0,53
9941,CAEX 714DC1258,0,EMPTY,22.0328,11.11,7143.1475,,747,0,64
9942,CAEX 710C1348,0,EMPTY,24.6204,11.17,7143.1479,,752,0,75
9943,CAEX 719DCI1348,0,EMPTY,21.6112,10.94,7143.1479,,746,0,53
9944,CAEX 723DC1348,0,EMPTY,21.9832,11.09,7143.1484,,748,0,74
